asset_count,buy_usd,city,closed_asset_count,closed_authoritative_pnl,exit_modes,has_open_or_unresolved,has_transform_events,losing_closed_assets,no_asset_count,open_mark_to_market_cash_pnl,open_or_unresolved_asset_count,sell_usd,transform_asset_count,unit,weather_date,weather_metric,winning_closed_assets,yes_asset_count
2,9.3,Warsaw,0,0,no_public_exit_yet,True,False,0,0,-9.3,2,0.0,0,C,2026-05-01,high,0,2
2,7.544899998384,Beijing,0,0,no_public_exit_yet,True,False,0,0,-7.544600000000001,2,0.0,0,C,2026-05-02,high,0,2
1,20.649199997694,Hong Kong,1,-2.89287,mixed_sell_and_resolution,False,False,1,0,0,0,17.756299998200998,0,C,2026-05-02,high,0,1
2,32.3559999981,London,1,-9.25162,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,0,-6.3829,1,16.721,0,C,2026-05-02,high,0,2
2,18.190499996324,Madrid,2,-6.49241,mixed_sell_and_resolution,False,False,1,0,0,0,11.697959999076001,0,C,2026-05-02,high,1,2
1,8.993199999371999,Milan,0,0,no_public_exit_yet,True,False,0,0,-8.9931,1,0.0,0,C,2026-05-02,high,0,1
3,54.08833900429473,Moscow,1,144.027777,hold_to_resolution|no_public_exit_yet,True,False,0,0,-25.4241,2,0.0,0,C,2026-05-02,high,1,3
1,12.792580001153999,Munich,0,0,no_public_exit_yet,True,False,0,0,-12.7924,1,0.0,0,C,2026-05-02,high,0,1
1,7.000000000000001,San Francisco,0,0,no_public_exit_yet,True,False,0,0,-7.0,1,0.0,0,F,2026-05-02,high,0,1
1,4.4124,Sao Paulo,0,0,no_public_exit_yet,True,False,0,0,-4.4124,1,0.0,0,C,2026-05-02,high,0,1
3,10.95115,Seoul,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,0,-6.2679,3,9.401399988864,0,C,2026-05-02,high,0,3
1,31.192999998860003,Shenzhen,1,-9.761286,mixed_sell_and_resolution,False,False,1,0,0,0,21.43169999697,0,C,2026-05-02,high,0,1
3,35.521549978106,Taipei,3,153.268424,mixed_sell_and_resolution,False,False,2,0,0,0,188.7893269816418,0,C,2026-05-02,high,1,3
1,117.99480000000001,Tokyo,1,15.491644,mixed_sell_and_resolution,False,False,0,0,0,0,133.48659999133199,0,C,2026-05-02,high,1,1
1,17.123028000467446,Warsaw,1,-6.327827,mixed_sell_and_resolution,False,False,1,0,0,0,10.794000004032,0,C,2026-05-02,high,0,1
4,54.418240997163004,Buenos Aires,3,41.938236,hold_to_resolution|mixed_sell_and_resolution|no_public_exit_yet,True,False,2,0,-6.3628,1,89.99231999855401,0,C,2026-05-03,high,1,4
3,31.680441992584466,Busan,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,0,-21.0578,3,10.908500010169,0,C,2026-05-03,high,0,3
2,36.552831004065,Seoul,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,0,-33.552,2,6.0,0,C,2026-05-03,high,0,2
1,32.606329005488405,Toronto,1,212.888054,hold_to_resolution,False,False,0,0,0,0,0.0,0,C,2026-05-03,high,1,1
1,5.714902,Wellington,1,19.10196,mixed_sell_and_resolution,False,False,0,0,0,0,24.81516,0,C,2026-05-03,high,1,1
2,18.000191003764,Beijing,0,0,no_public_exit_yet,True,False,0,1,-17.9983,2,0.0,0,C,2026-05-04,high,0,1
2,38.387300007781995,Buenos Aires,2,-17.994386000000002,mixed_sell_and_resolution,False,False,2,1,0,0,20.392319996165998,0,C,2026-05-04,high,0,1
2,127.13931999077501,Busan,1,98.951256,hold_to_resolution|no_public_exit_yet,True,False,0,1,-3.8402,1,0.0,0,C,2026-05-04,high,1,1
1,58.4572000025,Hong Kong,1,62.094513,mixed_sell_and_resolution,False,False,0,0,0,0,120.5516,0,C,2026-05-04,high,1,1
1,80.0,Hong Kong,1,19.8,mixed_sell_and_resolution,False,False,0,1,0,0,99.8,0,C,2026-05-04,low,1,0
2,10.651359994938002,Istanbul,1,128.697132,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-4.3511,1,134.99699800026846,0,C,2026-05-04,high,1,2
3,62.166310000611,London,1,303.287948,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-51.1256,2,314.3271479969042,0,C,2026-05-04,high,1,3
2,31.537700000744003,Madrid,1,57.883972,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-3.2195,1,86.202,0,C,2026-05-04,high,1,2
2,18.914631992476618,Miami,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,0,-16.9342,2,4.0,0,F,2026-05-04,high,0,2
2,21.187569998184244,Milan,1,113.168579,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-1.7225,1,132.63249799991792,0,C,2026-05-04,high,1,2
2,33.590520003116005,Moscow,1,-0.038117,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,1,-1.5283,1,32.024100004995,0,C,2026-05-04,high,1,1
2,18.294300003804,Munich,1,0.967183,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,1,-13.391,1,5.870399999196,0,C,2026-05-04,high,0,1
2,15.065839996229998,Paris,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,0,-9.5426,2,11.952889997976001,0,C,2026-05-04,high,0,2
5,28.346759998592002,Sao Paulo,0,0,no_public_exit_yet,True,False,0,0,-28.3456,5,0.0,0,C,2026-05-04,high,0,5
2,23.0,Seoul,0,0,no_public_exit_yet,True,False,0,0,-22.9998,2,0.0,0,C,2026-05-04,high,0,2
3,26.022650027921003,Seoul,3,3.08636,mixed_sell_and_resolution,False,False,3,1,0,0,29.109089987049,0,C,2026-05-04,low,0,2
2,26.492642001796,Shenzhen,1,-11.65467,mixed_sell_and_resolution|pre_resolution_sell,True,False,1,0,-1.6,1,11.527109985473999,0,C,2026-05-04,high,0,2
1,3.4362600000000003,Taipei,0,0,no_public_exit_yet,True,False,0,0,-3.4362,1,0.0,0,C,2026-05-04,high,0,1
2,31.17445900009923,Warsaw,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,1,-8.3543,2,15.795500004492,0,C,2026-05-04,high,0,1
2,8.253794998662272,Ankara,1,1.941554,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,0,-0.5315,1,9.66408999528,0,C,2026-05-05,high,0,2
5,64.4575999993,Beijing,1,16.952,hold_to_resolution|no_public_exit_yet|pre_resolution_sell,True,False,0,0,-41.0533,4,32.8369999979,0,C,2026-05-05,high,1,5
4,103.829290012412,Buenos Aires,3,10.432174,mixed_sell_and_resolution|no_public_exit_yet,True,False,3,0,-1.8212,1,112.43679999456799,0,C,2026-05-05,high,0,4
1,0.8676050000000001,Guangzhou,1,33.836595,hold_to_resolution,False,False,0,0,0,0,0.0,0,C,2026-05-05,high,1,1
1,37.362400000944,Hong Kong,1,2.775162,mixed_sell_and_resolution,False,False,0,0,0,0,40.137500014368,0,C,2026-05-05,high,1,1
2,28.52960899720572,Hong Kong,1,52.47,hold_to_resolution|no_public_exit_yet,True,False,0,0,-27.9996,1,0.0,0,C,2026-05-05,low,1,2
1,18.009247000004287,London,1,-2.3236,mixed_sell_and_resolution,False,False,0,0,0,0,15.684300000000002,0,C,2026-05-05,high,1,1
2,22.429023995,Moscow,0,0,pre_resolution_sell,True,False,0,1,-7.3087,2,5.607767998000002,0,C,2026-05-05,high,0,1
3,43.72918799830735,Qingdao,2,171.518295,hold_to_resolution|mixed_sell_and_resolution|no_public_exit_yet,True,False,1,0,-14.06,1,1.2296999925,0,C,2026-05-05,high,1,3
3,145.58870999913498,Seoul,2,73.326931,hold_to_resolution|no_public_exit_yet,True,False,0,2,-3.3254,1,0.0,0,C,2026-05-05,low,2,1
1,4.328796999830249,Warsaw,1,-0.23293,mixed_sell_and_resolution,False,False,1,0,0,0,4.094800000779,0,C,2026-05-05,high,0,1
2,29.177648998302097,Amsterdam,2,-13.165067,mixed_sell_and_resolution,False,False,2,1,0,0,16.012590001775,0,C,2026-05-06,high,0,1
4,28.390990001364997,Beijing,4,17.361361,hold_to_resolution|mixed_sell_and_resolution,False,False,3,1,0,0,2.10203999869,0,C,2026-05-06,high,1,3
6,118.30029499385908,Buenos Aires,4,210.837,hold_to_resolution|mixed_sell_and_resolution|pre_resolution_sell,True,False,2,1,-7.369999999999999,2,75.72489998277999,0,C,2026-05-06,high,2,5
2,25.166849995147,Busan,2,21.569233,hold_to_resolution|mixed_sell_and_resolution,False,False,1,0,0,0,5.856030005241,0,C,2026-05-06,high,1,2
3,61.59979099786351,Hong Kong,2,55.049447,mixed_sell_and_resolution|pre_resolution_sell,True,False,1,1,-21.5107,1,94.50947899392735,0,C,2026-05-06,high,1,2
2,16.58149999993815,London,1,20.32435,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,0,-3.0978,1,33.807739994464,0,C,2026-05-06,high,0,2
2,12.592,Milan,1,0.600889,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,0,-1.6,1,11.592899998464,0,C,2026-05-06,high,0,2
3,75.93096700286934,Qingdao,1,-0.258248,mixed_sell_and_resolution|pre_resolution_sell,True,False,1,0,-42.4974,2,36.279220001624,0,C,2026-05-06,high,0,3
2,793.2068090023275,Seoul,2,5.611828,mixed_sell_and_resolution,False,False,1,0,0,0,20.699899995616,0,C,2026-05-06,high,1,2
1,2.0,Shanghai,0,0,no_public_exit_yet,True,False,0,0,-2.0,1,0.0,0,C,2026-05-06,high,0,1
3,64.3238649985,Shenzhen,3,59.985834000000004,mixed_sell_and_resolution,False,False,2,0,0,0,124.309870009217,0,C,2026-05-06,high,1,3
1,0.70413,Taipei,0,0,no_public_exit_yet,True,False,0,0,-0.7041,1,0.0,0,C,2026-05-06,high,0,1
2,2.3679750000000004,Tokyo,0,0,no_public_exit_yet,True,False,0,0,-2.3677,2,0.0,0,C,2026-05-06,high,0,2
1,44.848670000676,Warsaw,1,5.402795,mixed_sell_and_resolution,False,False,0,0,0,0,50.251429998226,0,C,2026-05-06,high,1,1
3,17.91142499999998,Amsterdam,3,-4.096836000000001,mixed_sell_and_resolution,False,False,1,1,0,0,13.81289999996,0,C,2026-05-07,high,2,2
2,25.459600000000002,Beijing,0,0,no_public_exit_yet,True,False,0,1,-25.4593,2,0.0,0,C,2026-05-07,high,0,1
4,35.03571400016477,Madrid,1,75.37,hold_to_resolution|no_public_exit_yet,True,False,0,0,-10.4057,3,0.0,0,C,2026-05-07,high,1,4
2,5.853,Moscow,0,0,no_public_exit_yet,True,False,0,0,-5.853,2,0.0,0,C,2026-05-07,high,0,2
4,46.849660001866,Munich,2,-9.813035,mixed_sell_and_resolution|no_public_exit_yet|pre_resolution_sell,True,False,1,1,-4.1159,2,43.675660003627,0,C,2026-05-07,high,1,3
1,2.45,New York City,0,0,no_public_exit_yet,True,False,0,0,-2.4498,1,0.0,0,F,2026-05-07,high,0,1
1,0.9144990000000002,Sao Paulo,1,-0.783944,mixed_sell_and_resolution,False,False,1,1,0,0,0.13044,0,C,2026-05-07,high,0,0
1,4.999331000000001,Seoul,0,0,no_public_exit_yet,True,False,0,0,-4.9993,1,0.0,0,C,2026-05-07,low,0,1
2,4.8331799926,Beijing,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,1,-3.0675,2,4.106099999088,0,C,2026-05-08,high,0,1
1,7.1794900008,Buenos Aires,1,2.642412,mixed_sell_and_resolution,False,False,1,0,0,0,9.821899999008,0,C,2026-05-08,high,0,1
1,197.4945,Busan,1,16.30567,hold_to_resolution,False,False,0,1,0,0,0.0,0,C,2026-05-08,high,1,0
5,80.27464999570999,London,1,-2.922906,mixed_sell_and_resolution|no_public_exit_yet|pre_resolution_sell,True,False,1,1,-24.0514,4,70.86699000348001,0,C,2026-05-08,high,0,4
2,22.006800002612003,Qingdao,1,42.72326,hold_to_resolution|no_public_exit_yet,True,False,0,0,-3.42,1,0.0,0,C,2026-05-08,high,1,2
5,77.1245349992005,Sao Paulo,3,42.263672,mixed_sell_and_resolution|no_public_exit_yet|pre_resolution_sell,True,False,2,0,-30.3257,2,89.34272999382401,0,C,2026-05-08,high,1,5
6,647.385869989179,Seoul,5,90.94432499999999,hold_to_resolution|mixed_sell_and_resolution|no_public_exit_yet|transform_affected,True,True,1,3,-14.6656,1,296.850990000134,2,C,2026-05-08,high,4,3
1,84.36619,Seoul,1,3.42381,hold_to_resolution,False,False,0,1,0,0,0.0,0,C,2026-05-08,low,1,0
3,66.79571000018001,Shanghai,1,175.036802,mixed_sell_and_resolution|no_public_exit_yet|pre_resolution_sell,True,False,0,0,-46.7641,2,196.883449994952,0,C,2026-05-08,high,1,3
3,89.701750000799,Shenzhen,3,55.909110999999996,hold_to_resolution|mixed_sell_and_resolution,False,False,1,1,0,0,6.60081,0,C,2026-05-08,high,2,2
2,58.636059003587995,Warsaw,2,70.57833,mixed_sell_and_resolution,False,False,0,1,0,0,129.213039998449,0,C,2026-05-08,high,2,1
1,15.663799997800002,Ankara,1,2.472643,mixed_sell_and_resolution,False,False,1,0,0,0,18.1364000021,0,C,2026-05-09,high,0,1
3,2.682739998994,Buenos Aires,0,0,no_public_exit_yet,True,False,0,0,-2.6824999999999997,3,0.0,0,C,2026-05-09,high,0,3
3,44.179412,Hong Kong,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,0,-33.0846,3,13.272299999547,0,C,2026-05-09,low,0,3
3,27.0210000039,Istanbul,1,9.291373,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,1,-8.9708,2,27.3414000024,0,C,2026-05-09,high,1,2
3,41.57789301180229,Madrid,1,9.524263,mixed_sell_and_resolution|pre_resolution_sell,True,False,1,0,-16.21,2,45.95849900218405,0,C,2026-05-09,high,0,3
1,25.65950000128,Munich,1,5.829486,mixed_sell_and_resolution,False,False,0,1,0,0,31.489000000414997,0,C,2026-05-09,high,1,0
4,50.366141990305,Qingdao,0,0,no_public_exit_yet,True,False,0,0,-50.364599999999996,4,0.0,0,C,2026-05-09,high,0,4
2,17.01699999762,Sao Paulo,2,-2.026866,mixed_sell_and_resolution,False,False,2,1,0,0,14.989999999998,0,C,2026-05-09,high,0,1
2,64.253879995,Seoul,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,0,-48.2535,2,19.5276,0,C,2026-05-09,high,0,2
3,62.455199992345,Seoul,3,35.364231000000004,mixed_sell_and_resolution,False,False,2,1,0,0,97.819319993341,0,C,2026-05-09,low,1,2
2,20.982156998039162,Shenzhen,2,297.65481900000003,transform_affected,False,True,1,1,0,0,17.0408,2,C,2026-05-09,high,1,1
2,8.7457,Toronto,0,0,no_public_exit_yet,True,False,0,1,-8.7457,2,0.0,0,C,2026-05-09,high,0,1
3,14.252459997999999,Warsaw,1,1.397176,mixed_sell_and_resolution|no_public_exit_yet|pre_resolution_sell,True,False,1,0,-6.0855,2,15.506360001200001,0,C,2026-05-09,high,0,3
1,20.63031099687211,Busan,0,0,pre_resolution_sell,True,False,0,0,-14.522,1,11.269098999807733,0,C,2026-05-10,high,0,1
3,59.047079998650005,Hong Kong,3,17.588427,mixed_sell_and_resolution,False,False,2,0,0,0,76.635259997,0,C,2026-05-10,high,1,3
