actual_minus_equal_amount,actual_minus_main_bucket,actual_minus_original_hold,actual_trade_pnl_v2,basket_key,bucket_count,buckets,city,equal_amount_basket_same_input_pnl,equal_payout_basket_same_input_pnl,evaluable,liquidity_limit,main_bucket,main_bucket_only_same_input_pnl,non_simultaneous_fill_limit,not_evaluable_reason,original_shares_hold_to_resolution_pnl,settled_yes_bucket_count,total_input_usd,unit,weather_date,weather_metric,winner_buckets
1.0404600000000013,1.0404600000000013,1.0404600000000013,-12.148,New York City|2026-05-24|high|F,2,between 52-53°F|between 54-55°F,New York City,-13.188460000000001,-13.188460000000001,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 54-55°F,-13.188460000000001,counterfactual ignores that original fills occurred at different times and market states,,-13.188460000000001,,13.188460000000001,F,2026-05-24,high,
0.0008419952831211219,0.0008419952831211219,0.0008419952831211219,-13.7278,Qingdao|2026-05-24|high|C,3,19°C|20°C|21°C,Qingdao,-13.728641995283121,-13.728641995283121,True,counterfactual assumes all target shares could be filled at observed weighted average prices,20°C,-13.728641995283121,counterfactual ignores that original fills occurred at different times and market states,,-13.728641995283121,,13.728641995283121,C,2026-05-24,high,
,,,,Sao Paulo|2026-05-24|high|C,2,,Sao Paulo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-05-24,high,
,,,,Seattle|2026-05-24|high|F,2,,Seattle,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,F,2026-05-24,high,
18.883486958611694,-13.263153084272602,0.0001270014959970922,47.951986999999995,Toronto|2026-05-24|high|C,2,13°C|14°C,Toronto,29.0685000413883,50.319356257223674,True,counterfactual assumes all target shares could be filled at observed weighted average prices,14°C,61.2151400842726,counterfactual ignores that original fills occurred at different times and market states,,47.951859998504,,3.078140001496,C,2026-05-24,high,14°C
9.35630604432616,9.35630604432616,9.35630604432616,-110.47109999999999,London|2026-05-25|high|C,4,32°C|33°C|34°C|35°C,London,-119.82740604432615,-119.82740604432615,True,counterfactual assumes all target shares could be filled at observed weighted average prices,34°C,-119.82740604432615,counterfactual ignores that original fills occurred at different times and market states,,-119.82740604432615,,119.82740604432615,C,2026-05-25,high,
0.0027199999999982793,0.0027199999999982793,0.0027199999999982793,-14.530100000000001,Madrid|2026-05-25|high|C,3,28°C|29°C|30°C,Madrid,-14.53282,-14.53282,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,-14.53282,counterfactual ignores that original fills occurred at different times and market states,,-14.53282,,14.53282,C,2026-05-25,high,
27.691881324363997,-29.366145355116004,-15.250091996156016,67.6325,Miami|2026-05-25|high|F,2,between 84-85°F|between 86-87°F,Miami,39.940618675635996,92.60313709808935,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 86-87°F,96.998645355116,counterfactual ignores that original fills occurred at different times and market states,,82.88259199615601,,17.117408003843998,F,2026-05-25,high,between 86-87°F
1.098529990982998,1.098529990982998,1.098529990982998,-11.79875,Sao Paulo|2026-05-25|high|C,3,23°C|24°C|25°C,Sao Paulo,-12.897279990982998,-12.897279990982998,True,counterfactual assumes all target shares could be filled at observed weighted average prices,24°C,-12.897279990982998,counterfactual ignores that original fills occurred at different times and market states,,-12.897279990982998,,12.897279990982998,C,2026-05-25,high,
12.196528315384114,-133.69829937133477,-100.19864399789704,66.633956,Shenzhen|2026-05-25|high|C,2,33°C|34°C,Shenzhen,54.43742768461588,129.75552454707156,True,counterfactual assumes all target shares could be filled at observed weighted average prices,33°C,200.33225537133478,counterfactual ignores that original fills occurred at different times and market states,,166.83259999789703,,91.457400002103,C,2026-05-25,high,33°C
0.0008389977155438544,0.0008389977155438544,0.0008389977155438544,-24.9308,Taipei|2026-05-25|high|C,2,38°C|39°C,Taipei,-24.931638997715545,-24.931638997715545,True,counterfactual assumes all target shares could be filled at observed weighted average prices,38°C,-24.931638997715545,counterfactual ignores that original fills occurred at different times and market states,,-24.931638997715545,,24.931638997715545,C,2026-05-25,high,
0.0003200275679979825,0.0003200275679979825,0.0003200275679979825,-28.2987,Warsaw|2026-05-25|high|C,2,23°C|24°C,Warsaw,-28.299020027567998,-28.299020027567998,True,counterfactual assumes all target shares could be filled at observed weighted average prices,24°C,-28.299020027567998,counterfactual ignores that original fills occurred at different times and market states,,-28.299020027567998,,28.299020027567998,C,2026-05-25,high,
,,,,Buenos Aires|2026-05-26|high|C,2,,Buenos Aires,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-05-26,high,
142.42648698691164,142.42648698691164,142.42648698691164,-31.9318,London|2026-05-26|high|C,2,35°C|36°C,London,-174.35828698691165,-174.35828698691165,True,counterfactual assumes all target shares could be filled at observed weighted average prices,35°C,-174.35828698691165,counterfactual ignores that original fills occurred at different times and market states,,-174.35828698691165,,174.35828698691165,C,2026-05-26,high,
42.54026201,42.54026201,42.54026201,7.4465,Seoul|2026-05-26|high|C,2,22°C|23°C,Seoul,-35.09376201,-35.09376201,True,counterfactual assumes all target shares could be filled at observed weighted average prices,22°C,-35.09376201,counterfactual ignores that original fills occurred at different times and market states,,-35.09376201,,35.09376201,C,2026-05-26,high,
,,,,Toronto|2026-05-26|high|C,2,,Toronto,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-05-26,high,
0.4876670004547279,0.4876670004547279,0.4876670004547279,-18.179683,Helsinki|2026-05-27|high|C,3,11°C|12°C|13°C,Helsinki,-18.66735000045473,-18.66735000045473,True,counterfactual assumes all target shares could be filled at observed weighted average prices,13°C,-18.66735000045473,counterfactual ignores that original fills occurred at different times and market states,,-18.66735000045473,,18.66735000045473,C,2026-05-27,high,
5.399996648236538e-05,5.399996648236538e-05,5.399996648236538e-05,-7.1999,Madrid|2026-05-27|high|C,2,31°C|32°C,Madrid,-7.199953999966483,-7.199953999966483,True,counterfactual assumes all target shares could be filled at observed weighted average prices,32°C,-7.199953999966483,counterfactual ignores that original fills occurred at different times and market states,,-7.199953999966483,,7.199953999966483,C,2026-05-27,high,
0.0003600000810002335,0.0003600000810002335,0.0003600000810002335,-3.6569,Sao Paulo|2026-05-27|high|C,2,20°C|21°C,Sao Paulo,-3.657260000081,-3.657260000081,True,counterfactual assumes all target shares could be filled at observed weighted average prices,21°C,-3.657260000081,counterfactual ignores that original fills occurred at different times and market states,,-3.657260000081,,3.657260000081,C,2026-05-27,high,
,,,,Seoul|2026-05-27|low|C,4,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,4,,C,2026-05-27,low,
,,,,Tokyo|2026-05-27|high|C,2,,Tokyo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-05-27,high,
0.004371999818900463,0.004371999818900463,0.004371999818900463,-22.7022,Toronto|2026-05-27|high|C,3,21°C|22°C|23°C,Toronto,-22.7065719998189,-22.7065719998189,True,counterfactual assumes all target shares could be filled at observed weighted average prices,22°C,-22.7065719998189,counterfactual ignores that original fills occurred at different times and market states,,-22.7065719998189,,22.7065719998189,C,2026-05-27,high,
0.000660011619999068,0.000660011619999068,0.000660011619999068,-13.1552,Buenos Aires|2026-05-28|high|C,2,13°C|14°C,Buenos Aires,-13.15586001162,-13.15586001162,True,counterfactual assumes all target shares could be filled at observed weighted average prices,14°C,-13.15586001162,counterfactual ignores that original fills occurred at different times and market states,,-13.15586001162,,13.15586001162,C,2026-05-28,high,
0.002160008879002362,0.002160008879002362,0.002160008879002362,-36.1036,London|2026-05-28|high|C,5,25°C|26°C|27°C|28°C|29°C,London,-36.105760008879,-36.105760008879,True,counterfactual assumes all target shares could be filled at observed weighted average prices,29°C,-36.105760008879,counterfactual ignores that original fills occurred at different times and market states,,-36.105760008879,,36.105760008879,C,2026-05-28,high,
,,,,Qingdao|2026-05-28|high|C,2,,Qingdao,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-05-28,high,
93.15347773126503,239.18394300844488,91.78394300844487,80.03054999999999,Seoul|2026-05-28|high|C,5,20°C|21°C|22°C|23°C|24°C,Seoul,-13.122927731265037,67.13801314022089,True,counterfactual assumes all target shares could be filled at observed weighted average prices,22°C,-159.15339300844488,counterfactual ignores that original fills occurred at different times and market states,,-11.753393008444874,,159.15339300844488,C,2026-05-28,high,23°C
,,,,Shenzhen|2026-05-28|high|C,3,,Shenzhen,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-05-28,high,
96.97894801442226,96.97894801442226,96.97894801442226,61.211327,London|2026-05-29|high|C,3,23°C|24°C|25°C,London,-35.76762101442227,-35.76762101442227,True,counterfactual assumes all target shares could be filled at observed weighted average prices,25°C,-35.76762101442227,counterfactual ignores that original fills occurred at different times and market states,,-35.76762101442227,,35.76762101442227,C,2026-05-29,high,
,,,,London|2026-05-29|low|C,2,,London,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-05-29,low,
,,,,Seoul|2026-05-29|high|C,4,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,4,,C,2026-05-29,high,
32.685107996203996,32.685107996203996,32.685107996203996,-50.3608,Shenzhen|2026-05-29|high|C,2,35°C|36°C,Shenzhen,-83.045907996204,-83.045907996204,True,counterfactual assumes all target shares could be filled at observed weighted average prices,36°C,-83.045907996204,counterfactual ignores that original fills occurred at different times and market states,,-83.045907996204,,83.045907996204,C,2026-05-29,high,
16.982825997950997,16.982825997950997,16.982825997950997,-14.260604,Ankara|2026-05-30|high|C,2,15°C|16°C,Ankara,-31.243429997950997,-31.243429997950997,True,counterfactual assumes all target shares could be filled at observed weighted average prices,16°C,-31.243429997950997,counterfactual ignores that original fills occurred at different times and market states,,-31.243429997950997,,31.243429997950997,C,2026-05-30,high,
,,,,London|2026-05-30|high|C,3,,London,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-05-30,high,
,,,,Qingdao|2026-05-30|high|C,2,,Qingdao,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-05-30,high,
,,,,Seoul|2026-05-30|high|C,2,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-05-30,high,
,,,,Seoul|2026-05-30|low|C,2,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-05-30,low,
,,,,Istanbul|2026-05-31|high|C,3,,Istanbul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-05-31,high,
78.59004829290426,-328.70748655842806,-53.320153994262654,104.046144,London|2026-05-31|high|C,5,22°C|23°C|24°C|25°C|26°C,London,25.45609570709574,113.343913252066,True,counterfactual assumes all target shares could be filled at observed weighted average prices,24°C,432.7536305584281,counterfactual ignores that original fills occurred at different times and market states,,157.36629799426265,,76.36828800573734,C,2026-05-31,high,24°C
10.800019104834206,-83.2460527886213,-0.10548400171026628,48.708591999999996,Munich|2026-05-31|high|C,2,29°C|30°C,Munich,37.90857289516579,76.94899975779366,True,counterfactual assumes all target shares could be filled at observed weighted average prices,29°C,131.9546447886213,counterfactual ignores that original fills occurred at different times and market states,,48.81407600171026,,56.13749899828973,C,2026-05-31,high,29°C
-652.2714773333333,14.831856000000002,-132.87814400000002,-1.1786240000000001,Shenzhen|2026-05-31|high|C,3,29°C|30°C|31°C,Shenzhen,651.0928533333333,79.28999619047619,True,counterfactual assumes all target shares could be filled at observed weighted average prices,31°C,-16.01048,counterfactual ignores that original fills occurred at different times and market states,,131.69952,,16.01048,C,2026-05-31,high,29°C
-21.729312868101694,-132.18774060317273,-62.50009900056619,-18.277487,Warsaw|2026-05-31|high|C,3,18°C|19°C|20°C,Warsaw,3.451825868101693,83.75193231680714,True,counterfactual assumes all target shares could be filled at observed weighted average prices,20°C,113.91025360317272,counterfactual ignores that original fills occurred at different times and market states,,44.22261200056619,,51.77738799943381,C,2026-05-31,high,20°C
,,,,Istanbul|2026-06-01|high|C,2,,Istanbul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-01,high,
98.23938300533172,390.88786800859657,-7.982607991403427,225.689002,London|2026-06-01|high|C,3,23°C|24°C|25°C,London,127.44961899466827,328.16266227504525,True,counterfactual assumes all target shares could be filled at observed weighted average prices,24°C,-165.19886600859658,counterfactual ignores that original fills occurred at different times and market states,,233.67160999140341,,165.19886600859658,C,2026-06-01,high,23°C
42.400100000611104,-72.79989999716669,9.99994999943965e-05,74.0801,Miami|2026-06-01|high|F,3,between 90-91°F|between 92-93°F|between 94-95°F,Miami,31.679999999388897,56.18636442905429,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 92-93°F,146.8799999971667,counterfactual ignores that original fills occurred at different times and market states,,74.08000000050001,,25.9199999995,F,2026-06-01,high,between 92-93°F
0.0005339998691482606,0.0005339998691482606,0.0005339998691482606,-26.1466,Munich|2026-06-01|high|C,3,19°C|20°C|21°C,Munich,-26.147133999869148,-26.147133999869148,True,counterfactual assumes all target shares could be filled at observed weighted average prices,21°C,-26.147133999869148,counterfactual ignores that original fills occurred at different times and market states,,-26.147133999869148,,26.147133999869148,C,2026-06-01,high,
,,,,Sao Paulo|2026-06-01|high|C,2,,Sao Paulo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-01,high,
,,,,Seoul|2026-06-01|low|C,2,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-01,low,
0.00011100018890530805,0.00011100018890530805,0.00011100018890530805,-21.9969,Busan|2026-06-02|high|C,2,25°C|26°C,Busan,-21.997011000188905,-21.997011000188905,True,counterfactual assumes all target shares could be filled at observed weighted average prices,25°C,-21.997011000188905,counterfactual ignores that original fills occurred at different times and market states,,-21.997011000188905,,21.997011000188905,C,2026-06-02,high,
21.75519584891969,86.241294994632,-1.7587050053680073,9.077814999999994,London|2026-06-02|high|C,5,17°C|18°C|19°C|20°C|21°C,London,-12.677380848919697,136.31628155357106,True,counterfactual assumes all target shares could be filled at observed weighted average prices,20°C,-77.163479994632,counterfactual ignores that original fills occurred at different times and market states,,10.836520005368001,,77.163479994632,C,2026-06-02,high,19°C
37.4846435099997,-7.905356979625593,21.74464399962499,3.726304,Miami|2026-06-02|high|F,2,between 92-93°F|between 94-95°F,Miami,-33.7583395099997,-19.306581406981955,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 92-93°F,11.631660979625593,counterfactual ignores that original fills occurred at different times and market states,,-18.01833999962499,,79.148339999625,F,2026-06-02,high,between 92-93°F
,,,,Milan|2026-06-02|high|C,6,,Milan,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,6,,C,2026-06-02,high,
2.1905199935170003,2.1905199935170003,2.1905199935170003,-30.7397,Qingdao|2026-06-02|high|C,3,24°C|25°C|26°C,Qingdao,-32.930219993517,-32.930219993517,True,counterfactual assumes all target shares could be filled at observed weighted average prices,26°C,-32.930219993517,counterfactual ignores that original fills occurred at different times and market states,,-32.930219993517,,32.930219993517,C,2026-06-02,high,
,,,,Seoul|2026-06-02|high|C,2,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-02,high,
,,,,Shenzhen|2026-06-02|high|C,2,,Shenzhen,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-02,high,
,,,,Buenos Aires|2026-06-03|high|C,2,,Buenos Aires,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-03,high,
16.983149001834647,16.983149001834647,16.983149001834647,-34.7965,London|2026-06-03|high|C,2,20°C|21°C,London,-51.77964900183465,-51.77964900183465,True,counterfactual assumes all target shares could be filled at observed weighted average prices,20°C,-51.77964900183465,counterfactual ignores that original fills occurred at different times and market states,,-51.77964900183465,,51.77964900183465,C,2026-06-03,high,
0.0005100335870018569,0.0005100335870018569,0.0005100335870018569,-26.8275,Madrid|2026-06-03|high|C,3,28°C|29°C|30°C,Madrid,-26.828010033587002,-26.828010033587002,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,-26.828010033587002,counterfactual ignores that original fills occurred at different times and market states,,-26.828010033587002,,26.828010033587002,C,2026-06-03,high,
35.103521065499045,-14.934288869634926,-3.548668999366967,67.375285,Moscow|2026-06-03|high|C,2,24°C|25°C,Moscow,32.27176393450096,75.97320798246457,True,counterfactual assumes all target shares could be filled at observed weighted average prices,24°C,82.30957386963493,counterfactual ignores that original fills occurred at different times and market states,,70.92395399936697,,17.76604600063302,C,2026-06-03,high,24°C
,,,,New York City|2026-06-03|high|F,2,,New York City,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,F,2026-06-03,high,
8.00017092839056e-05,8.00017092839056e-05,8.00017092839056e-05,-5.4993,Shanghai|2026-06-03|high|C,2,28°C|29°C,Shanghai,-5.499380001709284,-5.499380001709284,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,-5.499380001709284,counterfactual ignores that original fills occurred at different times and market states,,-5.499380001709284,,5.499380001709284,C,2026-06-03,high,
,,,,Shenzhen|2026-06-03|high|C,2,,Shenzhen,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-03,high,
70.37031900004314,-337.7672040143025,-56.562744995174995,119.44534300000001,Tokyo|2026-06-03|high|C,4,18°C|19°C|20°C|21°C,Tokyo,49.07502399995687,312.7407407131474,True,counterfactual assumes all target shares could be filled at observed weighted average prices,21°C,457.21254701430246,counterfactual ignores that original fills occurred at different times and market states,,176.008087995175,,86.970817004825,C,2026-06-03,high,21°C
0.00013599999999946988,0.00013599999999946988,0.00013599999999946988,-10.8328,Tokyo|2026-06-03|low|C,4,15°C|16°C|17°C|18°C,Tokyo,-10.832936,-10.832936,True,counterfactual assumes all target shares could be filled at observed weighted average prices,17°C,-10.832936,counterfactual ignores that original fills occurred at different times and market states,,-10.832936,,10.832936,C,2026-06-03,low,
0.00017799952400210373,0.00017799952400210373,0.00017799952400210373,-16.5401,Buenos Aires|2026-06-04|high|C,3,19°C|20°C|21°C,Buenos Aires,-16.540277999524,-16.540277999524,True,counterfactual assumes all target shares could be filled at observed weighted average prices,19°C,-16.540277999524,counterfactual ignores that original fills occurred at different times and market states,,-16.540277999524,,16.540277999524,C,2026-06-04,high,
10.136569,10.136569,10.136569,0.7194999999999998,Miami|2026-06-04|high|F,2,between 76-77°F|between 78-79°F,Miami,-9.417069,-9.417069,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 78-79°F,-9.417069,counterfactual ignores that original fills occurred at different times and market states,,-9.417069,,9.417069,F,2026-06-04,high,
9.999450999842452e-05,9.999450999842452e-05,9.999450999842452e-05,-30.811500000000002,Tokyo|2026-06-04|high|C,2,21°C|22°C,Tokyo,-30.81159999451,-30.81159999451,True,counterfactual assumes all target shares could be filled at observed weighted average prices,22°C,-30.81159999451,counterfactual ignores that original fills occurred at different times and market states,,-30.81159999451,,30.81159999451,C,2026-06-04,high,
0.0001299983099976032,0.0001299983099976032,0.0001299983099976032,-16.2523,Warsaw|2026-06-04|high|C,2,21°C|22°C,Warsaw,-16.25242999831,-16.25242999831,True,counterfactual assumes all target shares could be filled at observed weighted average prices,21°C,-16.25242999831,counterfactual ignores that original fills occurred at different times and market states,,-16.25242999831,,16.25242999831,C,2026-06-04,high,
9.89997441092072e-05,9.89997441092072e-05,9.89997441092072e-05,-12.2331,Ankara|2026-06-05|high|C,3,23°C|24°C|25°C,Ankara,-12.23319899974411,-12.23319899974411,True,counterfactual assumes all target shares could be filled at observed weighted average prices,25°C,-12.23319899974411,counterfactual ignores that original fills occurred at different times and market states,,-12.23319899974411,,12.23319899974411,C,2026-06-05,high,
167.7799751972073,-362.6434811725562,-18.136300012871487,160.40012099999998,London|2026-06-05|high|C,4,19°C|20°C|21°C|22°C,London,-7.379854197207322,335.3131554117806,True,counterfactual assumes all target shares could be filled at observed weighted average prices,19°C,523.0436021725562,counterfactual ignores that original fills occurred at different times and market states,,178.53642101287147,,184.1876729871285,C,2026-06-05,high,19°C
0.0011779977344499315,0.0011779977344499315,0.0011779977344499315,-11.1481,Madrid|2026-06-05|high|C,4,24°C|25°C|26°C|27°C,Madrid,-11.14927799773445,-11.14927799773445,True,counterfactual assumes all target shares could be filled at observed weighted average prices,27°C,-11.14927799773445,counterfactual ignores that original fills occurred at different times and market states,,-11.14927799773445,,11.14927799773445,C,2026-06-05,high,
27.240511003936,27.240511003936,27.240511003936,-11.857739,Moscow|2026-06-05|high|C,3,25°C|26°C|27°C,Moscow,-39.098250003936,-39.098250003936,True,counterfactual assumes all target shares could be filled at observed weighted average prices,25°C,-39.098250003936,counterfactual ignores that original fills occurred at different times and market states,,-39.098250003936,,39.098250003936,C,2026-06-05,high,
71.89964651355072,220.39539899335884,64.39539899335884,-22.242853000000004,Seoul|2026-06-05|high|C,5,21°C|22°C|23°C|24°C|25°C,Seoul,-94.14249951355072,17.61527484384618,True,counterfactual assumes all target shares could be filled at observed weighted average prices,24°C,-242.63825199335884,counterfactual ignores that original fills occurred at different times and market states,,-86.63825199335884,,242.63825199335884,C,2026-06-05,high,23°C
0.0002999999999993008,0.0002999999999993008,0.0002999999999993008,-12.3997,Shenzhen|2026-06-05|high|C,2,32°C|33°C,Shenzhen,-12.399999999999999,-12.399999999999999,True,counterfactual assumes all target shares could be filled at observed weighted average prices,33°C,-12.399999999999999,counterfactual ignores that original fills occurred at different times and market states,,-12.399999999999999,,12.399999999999999,C,2026-06-05,high,
144.00303916586108,548.8225069968599,-35.597493003140016,473.37294699999995,Taipei|2026-06-05|high|C,4,27°C|28°C|29°C|30°C,Taipei,329.36990783413887,41.0098670538688,True,counterfactual assumes all target shares could be filled at observed weighted average prices,29°C,-75.44955999686,counterfactual ignores that original fills occurred at different times and market states,,508.97044000313997,,75.44955999686,C,2026-06-05,high,28°C
0.00011600046358140048,0.00011600046358140048,0.00011600046358140048,-25.568800000000003,Warsaw|2026-06-05|high|C,2,23°C|24°C,Warsaw,-25.568916000463584,-25.568916000463584,True,counterfactual assumes all target shares could be filled at observed weighted average prices,24°C,-25.568916000463584,counterfactual ignores that original fills occurred at different times and market states,,-25.568916000463584,,25.568916000463584,C,2026-06-05,high,
,,,,Ankara|2026-06-06|high|C,3,,Ankara,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-06-06,high,
49.674778533734745,-47.157746407128144,0.0010410041661828018,41.042576999999994,Buenos Aires|2026-06-06|high|C,3,15°C|16°C|17°C,Buenos Aires,-8.63220153373475,51.096661551894115,True,counterfactual assumes all target shares could be filled at observed weighted average prices,17°C,88.20032340712814,counterfactual ignores that original fills occurred at different times and market states,,41.04153599583381,,57.04846400416619,C,2026-06-06,high,17°C
,,,,Chicago|2026-06-06|high|F,2,,Chicago,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,F,2026-06-06,high,
12.914511411059493,-268.3270091711979,-30.237107006683175,282.343888,Hong Kong|2026-06-06|high|C,2,29°C|30°C,Hong Kong,269.4293765889405,442.50108251575875,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,550.6708971711979,counterfactual ignores that original fills occurred at different times and market states,,312.58099500668317,,11.812143993316827,C,2026-06-06,high,30°C
82.6232457704567,220.04042800117247,-0.22203899882757128,163.47474400000002,Istanbul|2026-06-06|high|C,4,20°C|21°C|22°C|23°C,Istanbul,80.85149822954331,96.8499714535569,True,counterfactual assumes all target shares could be filled at observed weighted average prices,23°C,-56.56568400117244,counterfactual ignores that original fills occurred at different times and market states,,163.6967829988276,,56.56568400117244,C,2026-06-06,high,22°C
4.773052002966999,4.773052002966999,4.773052002966999,-34.999900000000004,New York City|2026-06-06|high|F,3,between 92-93°F|between 94-95°F|between 96-97°F,New York City,-39.772952002967,-39.772952002967,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 94-95°F,-39.772952002967,counterfactual ignores that original fills occurred at different times and market states,,-39.772952002967,,39.772952002967,F,2026-06-06,high,
0.0001000000000015433,0.0001000000000015433,0.0001000000000015433,-12.818399999999999,Qingdao|2026-06-06|high|C,2,21°C|22°C,Qingdao,-12.8185,-12.8185,True,counterfactual assumes all target shares could be filled at observed weighted average prices,22°C,-12.8185,counterfactual ignores that original fills occurred at different times and market states,,-12.8185,,12.8185,C,2026-06-06,high,
,,,,Sao Paulo|2026-06-06|high|C,2,,Sao Paulo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-06,high,
0.000702000008196535,0.000702000008196535,0.000702000008196535,-28.1784,Shanghai|2026-06-06|high|C,3,23°C|24°C|25°C,Shanghai,-28.179102000008196,-28.179102000008196,True,counterfactual assumes all target shares could be filled at observed weighted average prices,24°C,-28.179102000008196,counterfactual ignores that original fills occurred at different times and market states,,-28.179102000008196,,28.179102000008196,C,2026-06-06,high,
,,,,Taipei|2026-06-06|high|C,2,,Taipei,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-06,high,
3.8970199887200003,3.8970199887200003,3.8970199887200003,-16.59,Hong Kong|2026-06-07|high|C,2,28°C|29°C,Hong Kong,-20.48701998872,-20.48701998872,True,counterfactual assumes all target shares could be filled at observed weighted average prices,29°C,-20.48701998872,counterfactual ignores that original fills occurred at different times and market states,,-20.48701998872,,20.48701998872,C,2026-06-07,high,
,,,,Hong Kong|2026-06-07|low|C,2,,Hong Kong,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-07,low,
88.74485999708,88.74485999708,88.74485999708,-39.416799999999995,London|2026-06-07|high|C,2,20°C|21°C,London,-128.16165999708,-128.16165999708,True,counterfactual assumes all target shares could be filled at observed weighted average prices,21°C,-128.16165999708,counterfactual ignores that original fills occurred at different times and market states,,-128.16165999708,,128.16165999708,C,2026-06-07,high,
,,,,Seoul|2026-06-07|high|C,2,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-07,high,
,,,,Seoul|2026-06-07|low|C,5,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,5,,C,2026-06-07,low,
0.002561989872482684,0.002561989872482684,0.002561989872482684,-49.7746,Shenzhen|2026-06-07|high|C,4,26°C|27°C|28°C|29°C,Shenzhen,-49.77716198987248,-49.77716198987248,True,counterfactual assumes all target shares could be filled at observed weighted average prices,29°C,-49.77716198987248,counterfactual ignores that original fills occurred at different times and market states,,-49.77716198987248,,49.77716198987248,C,2026-06-07,high,
2.42009,2.42009,2.42009,-0.7525999999999999,Busan|2026-06-08|high|C,2,23°C|24°C,Busan,-3.1726900000000002,-3.1726900000000002,True,counterfactual assumes all target shares could be filled at observed weighted average prices,23°C,-3.1726900000000002,counterfactual ignores that original fills occurred at different times and market states,,-3.1726900000000002,,3.1726900000000002,C,2026-06-08,high,
9.999806500005093e-05,9.999806500005093e-05,9.999806500005093e-05,-8.591999999999999,Seattle|2026-06-08|high|F,2,between 54-55°F|between 56-57°F,Seattle,-8.592099998064999,-8.592099998064999,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 56-57°F,-8.592099998064999,counterfactual ignores that original fills occurred at different times and market states,,-8.592099998064999,,8.592099998064999,F,2026-06-08,high,
2.1000000000270802e-05,2.1000000000270802e-05,2.1000000000270802e-05,-4.4999,Seoul|2026-06-08|low|C,2,15°C|16°C,Seoul,-4.4999210000000005,-4.4999210000000005,True,counterfactual assumes all target shares could be filled at observed weighted average prices,16°C,-4.4999210000000005,counterfactual ignores that original fills occurred at different times and market states,,-4.4999210000000005,,4.4999210000000005,C,2026-06-08,low,
